REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,CENSUS_BLOCK_NO,HOUSEHOLD_SAMPLE_NO,HOUSEHOLD_NO,HOUSEHOLD_SERIAL_NO,Q43_PERSON_SERIAL_NO,Q43_EXPECT_MINIMUM_SALARY,Q44_HOW_LONG_LOOKING_JOB,Q45_FORMAL_TRAINING,Q46B1_TRAINING_FIELD_1ST,Q46C1_NATURE_CERTIFICATE_1ST,Q46D1_INSTITUTION_1ST,Q46E1_DURATION_1ST,Q46B2_TRAINING_FIELD_2ND,Q46C2_NATURE_CERTIFICATE_2ND,Q46D2_INSTITUTION_2ND,Q46E2_DURATION_2ND
11,2012,10,2,61,111,03,1,083,01,08000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,61,113,03,1,113,07,10000,3,1,871,1,46,06,   , ,  ,  
11,2012,10,2,61,114,01,1,121,04,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,61,114,02,1,122,06,18000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,61,114,03,1,123,03,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,61,114,04,1,124,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,61,114,05,1,125,07,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,61,114,10,1,130,02,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,61,114,10,1,130,03,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,61,116,07,1,067,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,61,121,07,1,138,03,40000,1,1,811,3,27,48,   , ,  ,  
11,2012,11,2,61,122,01,1,101,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,61,122,10,1,110,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,61,122,10,1,110,04,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,61,123,02,1,112,01,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,61,124,01,1,071,03,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,61,124,03,1,073,01,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,61,127,02,1,153,02,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,61,127,03,1,154,06,12000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,61,136,10,1,050,05,30000,1,1,511,1,44,99,   , ,  ,  
11,2012,11,2,61,137,02,1,052,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,61,137,03,1,053,03,15000,2,1,719,1,46,06,   , ,  ,  
11,2012,12,2,61,138,05,1,135,03,15000,2,1,611,1,18,08,   , ,  ,  
11,2012,12,2,61,139,06,1,146,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,61,140,10,1,110,02,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,61,141,07,1,047,02,28000,1,1,221,2,02,48,   , ,  ,  
11,2012,12,2,61,142,08,1,028,03,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,61,145,03,1,063,01,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,61,145,09,1,069,03,18000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,61,146,01,1,121,01,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,61,146,04,1,124,01,25000,1,1,811,2,04,48,   , ,  ,  
11,2012,12,2,61,146,05,1,125,03,10000,1,1,871,1,05,06,   , ,  ,  
11,2012,12,2,61,147,01,1,151,06,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,61,147,02,1,152,02,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,61,148,04,1,094,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,61,148,08,1,098,02,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,04,2,62,002,04,1,034,03,15000,3,1,324,1,03,06,   , ,  ,  
11,2012,04,2,62,005,04,1,004,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,04,2,62,006,05,1,015,03,15000,3,1,719,2,03,12,   , ,  ,  
11,2012,06,2,62,015,02,1,012,04,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,06,2,62,016,01,1,021,02,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,06,1,62,017,03,1,063,03,50000,1,1,711,3,45,12,   , ,  ,  
11,2012,06,2,62,018,03,1,033,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,06,2,62,018,03,1,033,04,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,62,023,05,1,025,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,62,027,03,1,063,03,40000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,09,2,62,037,01,1,021,02,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,09,2,62,038,05,1,035,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,09,2,62,038,06,1,036,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,09,2,62,038,08,1,038,01,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,62,047,05,1,055,03,15000,1,1,711,1,03,06,   , ,  ,  
11,2012,11,2,62,049,03,1,003,02,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,62,054,03,1,053,02,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,62,055,09,1,069,04,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,62,059,04,1,034,03,15000,3,1,541,1,12,12,   , ,  ,  
11,2012,04,2,71,005,04,1,064,01,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,04,2,71,007,01,1,051,01,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,71,008,01,1,001,03,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,71,011,05,1,035,04,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,71,013,07,1,057,02,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,06,2,71,017,05,1,035,04,15000,3,1,711,1,45,99,   , ,  ,  
11,2012,06,2,71,020,02,1,042,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,71,023,04,1,035,03,15000,3,1,711,2,05,06,   , ,  ,  
11,2012,07,2,71,024,04,1,055,04,25000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,07,1,71,025,07,1,017,03,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,71,026,04,1,004,03,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,71,026,10,1,010,04,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,71,028,04,1,045,02,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,08,2,71,029,09,1,009,04,25000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,08,2,71,032,08,1,028,03,22000,3,1,711,1,45,06,   , ,  ,  
11,2012,08,2,71,032,08,1,028,05,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,08,2,71,034,01,1,041,03,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,08,2,71,035,01,1,051,01,20000,2,1,711,1,45,03,   , ,  ,  
11,2012,08,2,71,035,05,1,055,01,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,09,1,71,039,07,1,037,04,25000,2,1,811,2,01,48,   , ,  ,  
11,2012,09,2,71,041,09,1,059,01,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,71,048,09,1,059,02,20000,2,1,714,2,01,06,711,1,45,06
11,2012,11,2,71,055,09,1,079,03,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,11,3,71,056,03,1,053,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,11,3,71,056,08,1,058,02,12500,3,1,121,1,03,06,   , ,  ,  
11,2012,11,3,71,056,09,1,059,02,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,11,3,71,056,10,1,060,02,13000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,71,059,02,1,052,02,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,71,061,10,1,030,02,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,71,063,06,1,036,02,12000,2,1,711,1,46,12,714,1,43,04
11,2012,05,2,72,008,05,1,035,04,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,06,2,72,012,02,1,032,02,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,72,014,05,1,035,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,72,016,09,1,019,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,72,016,02,1,012,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,72,016,03,1,013,04,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,72,016,03,1,013,05,15000,1,1,225,1,21,02,   , ,  ,  
11,2012,08,2,72,022,06,1,026,02,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,08,2,72,022,08,1,028,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,09,2,72,025,08,1,038,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,09,2,72,026,06,1,026,02,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,09,3,72,028,08,1,018,03,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,09,3,72,028,08,1,018,04,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,09,3,72,028,08,1,018,05,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,72,031,01,1,021,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,72,032,07,1,037,02,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,72,033,03,1,013,04,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,72,037,02,1,002,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,72,038,01,1,011,04,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,72,038,03,1,013,02,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,72,038,04,1,014,02,25000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,72,039,06,1,036,03,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,72,041,02,1,022,03,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,72,041,08,1,028,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,72,042,02,1,032,01,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,72,042,05,1,035,04,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,04,2,81,003,02,1,075,02,13000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,04,3,81,004,01,1,064,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,04,3,81,004,06,1,069,08,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,04,3,81,004,08,1,071,03,12500,3,2,   , ,  ,  ,   , ,  ,  
11,2012,04,3,81,008,01,1,011,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,04,3,81,008,01,1,011,04,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,04,3,81,008,02,1,012,04,14000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,04,3,81,008,04,1,014,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,04,3,81,008,05,1,015,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,81,012,05,1,036,03,12000,1,1,861,1,29,24,   , ,  ,  
11,2012,05,2,81,012,05,1,036,04,12000,1,1,619,1,45,36,   , ,  ,  
11,2012,05,2,81,012,08,1,039,03,15000,1,1,611,2,03,12,   , ,  ,  
11,2012,05,2,81,012,09,1,040,02,15000,3,1,711,2,03,18,   , ,  ,  
11,2012,06,2,81,017,03,1,033,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,06,1,81,019,02,1,052,01,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,07,1,81,027,05,1,025,01,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,81,028,05,1,037,03,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,07,3,81,029,02,1,044,03,10000,1,1,719,1,43,08,   , ,  ,  
11,2012,07,3,81,029,03,1,045,04,10000,1,1,229,1,46,06,   , ,  ,  
11,2012,07,2,81,031,08,1,070,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,81,032,05,1,077,02,18000,2,1,854,1,46,06,   , ,  ,  
11,2012,07,2,81,032,08,1,080,02,18000,2,1,719,1,46,09,   , ,  ,  
11,2012,08,1,81,036,04,1,034,03,08000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,08,1,81,036,04,1,034,05,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,08,2,81,038,10,1,060,03,30000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,09,2,81,042,02,1,033,01,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,09,1,81,044,02,1,065,02,10000,3,1,711,1,45,06,   , ,  ,  
11,2012,09,1,81,044,07,1,070,03,15000,1,1,711,2,05,06,   , ,  ,  
11,2012,09,2,81,045,05,1,078,02,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,09,2,81,045,09,1,082,01,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,09,3,81,046,01,1,011,03,06000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,09,3,81,046,01,1,011,05,15000,3,1,711,3,43,06,   , ,  ,  
11,2012,09,2,81,049,01,1,053,04,08000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,09,2,81,049,07,1,060,03,12000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,10,1,81,052,01,1,042,04,30000,1,1,711,1,46,06,   , ,  ,  
11,2012,10,3,81,054,04,1,015,02,15000,3,1,611,1,45,06,   , ,  ,  
11,2012,10,3,81,054,07,1,018,04,09000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,10,3,81,054,07,1,018,09,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,10,3,81,054,07,1,018,11,09000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,81,058,08,1,008,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,81,060,09,1,049,01,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,04,2,82,002,05,1,015,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,05,3,82,006,02,1,022,03,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,82,007,09,1,039,03,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,06,2,82,010,09,1,019,05,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,08,2,82,020,01,1,031,03,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,08,2,82,020,05,1,035,02,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,08,2,82,020,07,1,037,02,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,09,2,82,024,10,1,020,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,82,026,07,1,017,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,82,030,05,1,005,03,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,04,2,91,005,02,1,012,03,09000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,04,2,91,005,03,1,013,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,04,2,91,005,06,1,016,03,10000,3,1,541,1,18,12,   , ,  ,  
11,2012,04,2,91,005,07,1,017,03,18000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,04,2,91,005,07,1,017,04,16000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,04,2,91,008,06,1,006,01,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,04,2,91,009,01,1,082,03,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,04,2,91,009,01,1,082,04,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,04,2,91,009,01,1,082,05,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,04,1,91,010,03,1,094,03,17000,3,1,719,2,01,06,   , ,  ,  
11,2012,04,1,91,010,04,1,095,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,05,1,91,014,05,1,075,03,11000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,05,1,91,014,07,1,077,04,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,91,015,03,1,043,04,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,91,016,01,1,001,03,15000,2,1,718,2,45,12,   , ,  ,  
11,2012,05,2,91,016,04,1,004,02,09000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,91,016,10,1,010,03,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,91,017,01,1,091,03,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,05,3,91,018,02,1,062,04,15000,1,1,719,1,03,06,   , ,  ,  
11,2012,05,3,91,018,09,1,069,02,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,91,020,02,1,102,03,18000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,91,020,08,1,108,03,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,06,2,91,026,09,1,049,03,15000,3,1,225,1,46,06,   , ,  ,  
11,2012,06,2,91,026,09,1,049,05,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,06,2,91,027,06,1,036,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,06,3,91,029,07,1,027,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,06,2,91,031,01,1,071,02,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,91,038,01,1,051,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,91,038,02,1,052,04,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,07,3,91,039,03,1,064,03,10000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,91,041,01,1,082,03,35000,3,1,811,2,45,36,   , ,  ,  
11,2012,08,2,91,047,01,1,061,03,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,08,3,91,049,07,1,027,01,99000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,08,2,91,050,03,1,103,03,12000,2,1,931,1,45,04,   , ,  ,  
11,2012,08,2,91,050,10,1,110,04,10000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,08,2,91,051,07,1,037,03,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,09,2,91,058,08,1,078,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,09,2,91,059,10,1,090,02,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,09,2,91,060,05,1,005,01,14000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,09,2,91,060,09,1,009,01,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,09,2,91,063,02,1,042,03,20000,2,1,718,1,05,06,   , ,  ,  
11,2012,09,2,91,063,04,1,044,02,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,91,066,06,1,087,03,00001,2,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,91,066,07,1,088,04,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,91,068,02,1,073,05,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,91,068,04,1,075,04,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,91,068,04,1,075,05,15000,2,1,718,2,01,12,   , ,  ,  
11,2012,10,2,91,068,09,1,080,05,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,91,072,04,1,045,03,18000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,91,073,03,1,094,03,20000,3,1,861,1,29,12,   , ,  ,  
11,2012,10,2,91,076,01,1,052,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,91,076,05,1,056,01,23000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,11,1,91,080,08,1,068,01,25000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,11,1,91,080,09,1,069,01,40000,3,1,841,1,23,06,   , ,  ,  
11,2012,11,2,91,081,02,1,092,04,30000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,11,3,91,084,04,1,034,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,11,3,91,084,07,1,037,03,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,91,085,01,1,001,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,91,085,01,1,001,04,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,91,089,04,1,071,03,20000,2,1,719,2,24,06,   , ,  ,  
11,2012,12,2,91,090,10,1,020,05,10000,2,1,162,1,01,24,   , ,  ,  
11,2012,12,2,91,093,01,1,031,02,12000,1,1,218,1,46,04,   , ,  ,  
11,2012,04,2,92,002,01,1,062,02,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,04,2,92,005,03,1,023,04,25000,3,1,719,1,25,06,   , ,  ,  
11,2012,04,2,92,009,10,1,091,03,15000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,92,011,05,1,046,03,30000,1,1,231,1,43,12,   , ,  ,  
11,2012,05,2,92,013,06,1,016,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,92,013,06,1,016,04,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,92,015,02,1,083,03,20000,2,1,418,2,09,24,   , ,  ,  
11,2012,05,2,92,018,04,1,024,03,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,05,2,92,018,10,1,030,02,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,06,2,92,021,02,1,012,03,40000,2,1,248,1,46,06,   , ,  ,  
11,2012,06,2,92,021,06,1,016,02,12000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,06,2,92,025,01,1,021,03,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,92,035,07,1,077,02,20000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,07,2,92,036,03,1,083,03,20000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,08,2,92,038,08,1,028,03,50000,3,1,719,2,45,48,711,3,45,36
11,2012,08,2,92,038,08,1,028,04,40000,2,1,719,2,45,48,   , ,  ,  
11,2012,08,2,92,041,01,1,031,03,50000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,09,2,92,047,04,1,074,03,15000,3,1,719,1,46,06,   , ,  ,  
11,2012,09,2,92,047,07,1,077,04,40000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,09,2,92,051,03,1,023,02,10000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,10,2,92,055,03,1,003,03,15000,3,2,   , ,  ,  ,   , ,  ,  
11,2012,10,1,92,057,10,1,020,03,20000,3,1,717,2,25,12,   , ,  ,  
11,2012,10,2,92,060,04,1,044,03,25000,3,1,542,1,18,12,   , ,  ,  
11,2012,10,2,92,060,04,1,044,04,25000,3,1,716,1,43,12,   , ,  ,  
11,2012,10,2,92,060,04,1,044,05,25000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,11,2,92,069,10,1,060,02,15000,1,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,92,073,06,1,006,02,20000,2,2,   , ,  ,  ,   , ,  ,  
11,2012,12,2,92,081,05,1,075,06,15000,2,2,   , ,  ,  ,   , ,  ,  
