REC_TYPE,YEAR,MONTH,SECTOR,DISTRICT,DS,PSU,HUNO,HHNO,HHSERNO,Q57SERNO,Q57,Q58,Q59,Q60,Q61
13,2013,01,2,72,15,004,03,1,033,04,010000,1,2,    , 
13,2013,01,2,23,15,004,08,1,038,03,020000,1,1,7531,1
13,2013,01,2,44,03,001,04,1,024,04,020000,3,1,7115,4
13,2013,01,2,44,03,001,04,1,024,05,020000,3,1,7115,4
13,2013,01,2,44,12,002,02,1,002,03,020000,1,2,    , 
13,2013,01,2,44,12,002,05,1,005,02,015000,3,1,7514,1
13,2013,01,2,44,12,002,07,1,007,03,015000,1,2,    , 
13,2013,01,2,22,12,003,07,1,007,01,005000,2,1,7531,3
13,2013,01,2,22,12,003,09,1,009,04,015000,1,2,    , 
13,2013,01,2,22,24,004,06,1,016,04,010000,3,2,    , 
13,2013,01,2,22,24,004,10,1,020,03,012000,2,2,    , 
13,2013,01,2,42,03,001,08,1,008,04,020000,3,2,    , 
13,2013,01,2,42,09,003,10,1,030,02,015000,3,1,9311,1
13,2013,01,2,61,06,001,04,1,144,04,013000,3,2,    , 
13,2013,01,2,61,27,004,09,1,049,02,020000,1,2,    , 
13,2013,01,2,61,30,005,09,1,029,02,015000,1,1,7531,3
13,2013,01,2,61,36,006,06,1,126,03,015000,3,2,    , 
13,2013,01,2,61,36,006,09,1,129,03,060000,2,2,    , 
13,2013,01,2,61,48,008,01,1,061,03,020000,3,2,    , 
13,2013,01,2,61,51,009,02,1,102,03,015000,3,2,    , 
13,2013,01,2,61,57,011,01,1,011,02,010000,3,1,2342,3
13,2013,01,2,61,57,011,04,1,014,03,010000,3,1,8332,1
13,2013,01,2,61,57,011,10,1,020,02,006500,3,1,9613,1
13,2013,01,2,61,63,012,08,1,118,01,015000,2,2,    , 
13,2013,01,2,61,72,014,03,1,153,03,015000,3,2,    , 
13,2013,01,2,61,78,016,03,1,083,02,020000,1,1,3113,1
13,2013,01,2,61,84,017,05,1,095,03,010000,3,1,8153,1
13,2013,01,2,45,09,002,02,1,012,01,020000,1,2,    , 
13,2013,01,2,21,15,004,04,1,064,01,015000,1,1,9211,1
13,2013,01,2,21,15,004,04,1,064,03,010000,1,2,    , 
13,2013,01,2,21,15,004,07,1,067,01,025000,1,1,8332,1
13,2013,01,2,21,27,006,03,1,023,03,012000,3,1,7114,3
13,2013,01,2,21,27,006,10,1,030,03,015000,2,1,3111,1
13,2013,01,2,21,27,007,01,1,082,03,030000,3,1,4110,1
13,2013,01,2,21,27,007,02,1,083,02,010000,3,1,7531,3
13,2013,01,1,21,30,008,02,1,093,02,020000,3,1,4312,1
13,2013,01,2,21,30,009,06,1,036,03,040000,2,2,    , 
13,2013,01,2,21,36,012,08,1,119,02,020000,1,1,9321,1
13,2013,01,2,21,39,013,01,1,142,02,020000,3,1,9322,2
13,2013,01,2,21,45,015,02,1,133,04,015000,3,2,    , 
13,2013,01,2,21,45,015,02,1,133,05,015000,3,2,    , 
13,2013,01,2,21,51,016,01,1,152,04,018000,3,2,    , 
13,2013,01,2,21,51,016,10,1,161,03,025000,3,2,    , 
13,2013,01,2,21,51,016,10,1,161,04,025000,3,2,    , 
13,2013,01,2,13,03,001,04,1,054,02,010000,2,1,3513,1
13,2013,01,2,13,09,004,09,1,009,01,007500,1,1,8189,1
13,2013,01,2,13,10,005,08,1,068,04,016000,1,2,    , 
13,2013,01,2,13,21,007,09,1,100,02,010000,3,2,    , 
13,2013,01,2,13,24,008,09,1,029,01,020000,1,1,9213,1
13,2013,01,2,13,24,008,10,1,030,04,020000,3,2,    , 
13,2013,01,2,13,30,009,01,1,082,01,030000,1,1,8322,1
13,2013,01,2,41,12,002,04,1,004,05,010000,1,2,    , 
13,2013,01,2,41,18,003,02,1,012,03,020000,3,2,    , 
13,2013,01,2,41,18,003,03,1,013,03,020000,3,2,    , 
13,2013,01,1,41,27,004,02,1,022,03,020000,2,2,    , 
13,2013,01,1,41,27,004,03,1,023,03,030000,1,2,    , 
13,2013,01,1,41,27,004,09,1,029,02,015000,3,1,2330,1
13,2013,01,2,33,06,001,01,1,001,03,015000,3,2,    , 
13,2013,01,2,33,06,001,03,1,003,03,015000,3,2,    , 
13,2013,01,2,33,06,001,10,1,010,03,015000,3,1,6112,4
13,2013,01,2,33,09,002,04,1,014,02,020000,3,1,4211,1
13,2013,01,1,33,12,003,06,1,026,04,020000,3,2,    , 
13,2013,01,1,12,03,001,02,1,002,04,020000,1,1,4311,1
13,2013,01,2,12,06,004,05,1,035,03,030000,1,2,    , 
13,2013,01,2,12,09,005,10,1,050,04,015000,3,2,    , 
13,2013,01,2,12,12,006,09,1,059,03,015000,3,2,    , 
13,2013,01,1,12,15,008,01,1,071,03,020000,1,2,    , 
13,2013,01,1,12,15,008,06,1,076,01,020000,1,1,0210,1
13,2013,01,1,12,15,008,09,1,079,01,025000,1,2,    , 
13,2013,01,1,12,24,014,01,1,131,03,035000,3,1,4211,1
13,2013,01,2,12,27,015,04,1,144,04,020000,2,2,    , 
13,2013,01,2,12,27,016,05,1,155,04,015000,3,2,    , 
13,2013,01,2,12,27,016,10,1,160,03,020000,1,2,    , 
13,2013,01,2,12,30,017,05,1,165,04,013000,1,2,    , 
13,2013,01,2,12,39,021,04,1,204,03,012000,3,2,    , 
13,2013,01,2,12,39,021,04,1,204,04,015000,3,1,4211,1
13,2013,01,2,12,39,022,02,1,212,02,008000,3,1,9322,1
13,2013,01,1,31,33,006,05,1,045,03,015000,3,2,    , 
13,2013,01,1,31,33,006,08,1,049,03,025000,1,2,    , 
13,2013,01,1,31,33,006,08,1,049,05,050000,3,2,    , 
13,2013,01,2,31,30,005,03,1,033,03,025000,1,2,    , 
13,2013,01,2,31,30,005,03,1,033,04,020000,1,2,    , 
13,2013,01,2,31,36,007,04,1,056,03,015000,3,2,    , 
13,2013,01,2,31,54,011,08,1,098,04,008000,1,2,    , 
13,2013,01,2,31,54,011,08,2,099,03,006000,1,2,    , 
13,2013,01,2,31,54,011,10,1,101,01,100000,3,1,2652,1
13,2013,01,2,31,54,011,10,1,101,02,012000,3,2,    , 
13,2013,01,3,11,15,009,03,1,083,03,015000,3,2,    , 
13,2013,01,1,11,03,015,03,1,143,02,007000,1,1,9321,1
13,2013,01,1,11,03,015,08,1,148,02,009000,2,2,    , 
13,2013,01,1,11,03,015,09,1,149,03,025000,1,1,7412,1
13,2013,01,1,11,36,017,06,1,166,04,040000,3,2,    , 
13,2013,01,1,11,36,018,02,1,132,03,025000,2,2,    , 
13,2013,01,1,11,36,018,05,1,135,03,015000,1,2,    , 
13,2013,01,1,11,36,018,07,1,137,03,020000,3,2,    , 
13,2013,01,2,51,35,001,05,1,005,02,002000,1,2,    , 
13,2013,01,2,51,35,001,08,1,008,02,005000,3,2,    , 
13,2013,01,2,51,35,001,10,1,010,01,002000,1,2,    , 
13,2013,01,2,51,34,002,06,1,016,03,015000,1,1,7116,1
13,2013,01,2,81,24,005,03,1,075,02,112000,3,2,    , 
13,2013,01,2,81,24,005,08,1,080,04,012000,3,2,    , 
13,2013,01,1,81,21,004,02,1,002,02,010000,1,2,    , 
13,2013,01,3,81,18,003,08,1,070,03,030000,2,1,4419,1
13,2013,01,3,81,18,003,09,1,071,03,015000,3,1,5223,1
13,2013,01,2,81,12,002,01,1,021,04,015000,3,2,    , 
13,2013,01,2,32,27,006,07,1,097,09,020000,1,1,9333,1
13,2013,01,2,32,27,006,07,1,097,03,015000,1,1,7412,1
13,2013,01,1,32,39,008,02,1,062,03,012000,2,2,    , 
13,2013,01,2,32,48,010,01,1,081,05,015000,2,2,    , 
13,2013,01,2,32,48,010,09,1,089,05,015000,2,2,    , 
13,2013,01,2,52,15,004,02,1,032,04,020000,3,1,9211,1
13,2013,01,2,52,15,004,07,1,037,02,010000,3,2,    , 
13,2013,01,1,52,24,006,01,1,011,02,030000,1,2,    , 
13,2013,01,1,52,24,006,09,1,019,03,040000,1,2,    , 
13,2013,02,2,43,09,005,10,1,021,03,020000,1,2,    , 
13,2013,02,2,53,27,008,10,1,040,02,005000,2,2,    , 
13,2013,02,2,53,27,008,10,1,040,03,007000,2,2,    , 
13,2013,02,2,53,33,009,07,1,047,01,008000,1,2,    , 
13,2013,02,2,53,33,009,08,1,048,02,012000,2,2,    , 
13,2013,02,2,53,33,009,10,1,050,01,010000,1,2,    , 
13,2013,02,2,91,06,011,01,1,011,03,006000,2,1,3115,1
13,2013,02,2,91,06,011,02,1,012,03,120003,2,2,    , 
13,2013,02,2,91,18,013,05,1,086,03,020000,1,2,    , 
13,2013,02,2,91,24,014,06,1,077,03,015000,3,1,5249,1
13,2013,02,2,91,24,014,07,1,078,02,015000,3,1,7532,1
13,2013,02,3,91,33,016,03,1,003,02,012000,1,1,9111,1
13,2013,02,2,91,39,017,01,1,092,03,020000,3,2,    , 
13,2013,02,2,91,39,017,02,1,093,04,020000,3,2,    , 
13,2013,02,2,91,39,017,03,1,094,02,020000,3,1,9211,4
13,2013,02,1,91,48,019,03,1,053,08,010000,1,2,    , 
13,2013,02,2,91,51,020,07,1,037,03,015000,1,2,    , 
13,2013,02,2,62,42,011,04,1,044,01,015000,1,1,4311,1
13,2013,02,2,62,42,011,06,1,046,05,015000,1,2,    , 
13,2013,02,2,62,36,010,04,1,034,03,015000,1,2,    , 
13,2013,02,2,62,24,009,10,1,030,03,030000,1,2,    , 
13,2013,02,2,72,03,005,01,1,031,02,015000,1,1,5131,1
13,2013,02,2,72,12,007,05,1,045,05,035000,1,1,0210,1
13,2013,02,2,72,12,007,10,1,050,03,010000,3,1,7422,1
13,2013,02,2,72,15,008,05,1,005,02,020000,3,2,    , 
13,2013,02,2,72,15,008,05,1,005,03,025000,3,2,    , 
13,2013,02,2,23,09,008,05,1,025,03,020000,1,2,    , 
13,2013,02,3,23,03,007,01,1,011,03,020000,3,2,    , 
13,2013,02,3,23,15,010,04,1,044,01,028000,1,1,7111,1
13,2013,02,3,23,15,010,04,1,044,03,020000,2,2,    , 
13,2013,02,2,44,12,005,07,1,017,02,015000,3,1,9211,1
13,2013,02,2,44,12,005,10,1,020,04,015000,1,2,    , 
13,2013,02,2,22,03,006,06,1,039,01,015000,3,1,4311,1
13,2013,02,2,22,06,007,02,1,045,02,008000,3,2,    , 
13,2013,02,2,22,15,008,02,1,012,04,015000,3,1,7532,1
13,2013,02,2,22,30,009,08,1,030,03,020000,2,1,4311,1
13,2013,02,2,22,30,009,10,2,033,01,015000,1,1,9313,1
13,2013,02,2,82,06,004,06,1,006,03,035000,1,2,    , 
13,2013,02,2,82,06,004,07,1,007,02,015000,2,2,    , 
13,2013,02,2,82,15,005,03,1,013,03,020000,1,2,    , 
13,2013,02,2,32,48,020,01,1,001,03,010000,3,2,    , 
13,2013,02,2,32,48,020,09,1,009,04,020000,3,2,    , 
13,2013,02,2,32,45,019,03,1,093,07,100000,2,1,2221,1
13,2013,02,2,32,45,019,08,1,098,02,020000,3,1,7531,3
13,2013,02,1,32,42,018,05,1,055,03,025000,3,2,    , 
13,2013,02,2,32,39,017,03,1,063,03,010000,2,2,    , 
13,2013,02,2,32,24,015,01,1,021,03,018000,3,2,    , 
13,2013,02,2,32,24,015,05,1,025,03,020000,3,1,4311,1
13,2013,02,2,32,09,012,09,1,089,04,018000,3,2,    , 
13,2013,02,2,45,06,004,04,1,004,02,015000,3,2,    , 
13,2013,02,2,21,09,020,03,1,013,04,010000,3,2,    , 
13,2013,02,2,21,27,024,02,1,053,02,015000,3,1,3113,1
13,2013,02,2,21,27,024,04,1,055,02,015000,3,1,5131,1
13,2013,02,2,21,27,024,06,1,057,04,015000,3,2,    , 
13,2013,02,2,21,27,025,06,1,067,04,012000,2,2,    , 
13,2013,02,2,21,33,027,04,1,085,03,012000,3,2,    , 
13,2013,02,2,21,33,027,08,1,089,03,015000,2,2,    , 
13,2013,02,2,21,33,027,09,1,090,03,015000,3,2,    , 
13,2013,02,2,21,54,035,01,1,162,03,012000,3,1,3313,1
13,2013,02,2,13,09,013,04,1,084,02,008000,2,1,8152,1
13,2013,02,2,13,09,013,10,1,090,02,010000,1,1,4110,1
13,2013,02,1,13,21,016,06,1,076,03,016000,2,1,5249,1
13,2013,02,1,13,21,016,09,1,079,03,010000,2,2,    , 
13,2013,02,2,13,30,019,02,1,092,02,015000,3,2,    , 
13,2013,02,2,41,06,006,03,1,033,05,030000,3,2,    , 
13,2013,02,2,41,21,008,10,1,010,03,020000,3,1,9217,4
13,2013,02,2,41,33,010,10,1,020,04,015000,3,2,    , 
13,2013,02,2,33,03,009,02,1,002,03,025000,3,1,9629,4
13,2013,02,2,33,12,011,09,1,029,01,025000,1,2,    , 
13,2013,02,2,33,24,014,02,1,042,05,015000,3,2,    , 
13,2013,02,2,33,27,015,02,1,052,03,020000,3,2,    , 
13,2013,02,2,33,27,015,03,1,053,03,030000,3,2,    , 
13,2013,02,2,33,27,015,04,1,054,03,020000,3,2,    , 
13,2013,02,2,33,27,015,09,1,059,01,010000,3,1,5414,1
13,2013,02,2,33,27,015,09,1,059,03,015000,3,2,    , 
13,2013,02,2,33,33,016,09,1,069,04,016000,3,2,    , 
13,2013,02,1,12,06,025,10,1,030,04,015000,1,2,    , 
13,2013,02,2,12,36,026,06,1,036,03,015000,3,1,4211,1
13,2013,02,2,12,09,027,06,1,046,02,015000,3,2,    , 
13,2013,02,2,12,18,031,09,1,089,04,050000,1,1,5244,1
13,2013,02,2,12,21,032,09,1,099,03,015000,1,2,    , 
13,2013,02,2,12,21,034,05,1,115,01,010000,1,1,7531,1
13,2013,02,2,12,24,035,09,1,129,02,010000,3,2,    , 
13,2013,02,2,12,27,036,01,1,131,04,025000,1,2,    , 
13,2013,02,2,12,27,036,05,1,135,03,015000,3,1,4419,1
13,2013,02,2,12,30,038,03,1,153,03,015000,2,2,    , 
13,2013,02,2,12,30,038,04,1,154,03,015000,1,1,8160,1
13,2013,02,2,12,30,038,05,1,155,03,015000,2,2,    , 
13,2013,02,2,12,30,038,10,1,160,01,012000,1,1,5414,1
13,2013,02,2,12,36,041,01,1,181,01,130000,1,1,3322,1
13,2013,02,2,12,36,041,02,1,182,05,030000,1,1,4211,1
13,2013,02,1,12,36,042,05,1,195,04,008000,1,2,    , 
13,2013,02,2,31,09,013,07,1,017,03,016000,2,2,    , 
13,2013,02,2,31,09,013,07,1,017,04,015000,2,2,    , 
13,2013,02,2,31,27,016,02,1,042,03,010000,3,2,    , 
13,2013,02,2,31,33,017,01,1,051,02,007000,1,1,7531,3
13,2013,02,1,31,39,019,02,1,072,02,025000,2,2,    , 
13,2013,02,1,31,39,019,05,1,075,01,060000,1,1,5113,3
13,2013,02,2,31,51,021,04,1,094,03,020000,3,2,    , 
13,2013,02,2,31,51,021,07,1,097,04,024000,3,2,    , 
13,2013,02,2,31,51,021,07,1,097,05,018000,3,2,    , 
13,2013,02,2,31,54,022,05,1,105,04,015000,3,2,    , 
13,2013,02,1,11,06,021,05,1,026,03,030000,2,1,5223,1
13,2013,02,1,11,21,029,01,1,102,01,050000,1,1,8331,1
13,2013,02,1,11,31,033,04,1,145,04,015000,3,2,    , 
13,2013,02,1,11,36,035,09,1,170,03,020000,3,2,    , 
13,2013,02,2,51,34,008,03,1,003,03,040000,2,2,    , 
13,2013,02,2,51,34,009,04,1,014,03,012000,1,1,7511,3
13,2013,02,2,51,37,013,03,1,053,03,010000,1,2,    , 
13,2013,02,2,51,38,014,07,1,067,03,015000,3,1,9211,4
13,2013,02,3,81,24,011,08,1,028,04,015000,3,2,    , 
13,2013,02,3,81,24,011,07,1,027,02,015000,3,2,    , 
13,2013,02,3,81,24,011,01,1,021,03,015000,3,1,5211,1
13,2013,02,2,81,18,010,04,1,014,05,018000,3,2,    , 
13,2013,02,2,81,18,010,09,1,019,03,012000,3,2,    , 
13,2013,02,2,81,06,009,09,1,069,03,020000,1,2,    , 
13,2013,02,2,61,54,027,04,1,134,01,025000,2,1,3122,1
13,2013,02,2,61,54,027,05,1,135,02,010000,3,1,4110,1
13,2013,02,2,61,03,018,07,1,097,03,015000,3,1,3211,1
13,2013,02,2,61,09,019,03,1,143,03,020000,1,1,4321,1
13,2013,02,2,61,21,020,09,1,019,03,010000,1,2,    , 
13,2013,02,2,61,33,023,09,1,109,01,015000,2,1,5121,3
13,2013,02,2,61,39,024,09,1,009,04,050000,3,1,9321,1
13,2013,02,2,61,39,024,10,1,010,03,015000,3,2,    , 
13,2013,02,2,61,69,030,03,1,083,03,020000,1,2,    , 
13,2013,02,2,61,78,032,04,1,074,02,010700,1,2,    , 
13,2013,02,2,61,84,034,09,1,119,03,025000,1,2,    , 
13,2013,02,2,31,33,017,07,1,057,02,015000,3,1,7317,3
13,2013,02,2,92,06,012,02,1,002,03,020000,3,2,    , 
13,2013,02,2,92,06,012,02,1,002,04,015000,2,2,    , 
13,2013,02,2,92,06,012,05,1,005,03,015000,1,2,    , 
13,2013,02,2,92,06,012,07,1,007,03,015000,3,2,    , 
13,2013,02,2,92,09,013,09,1,070,03,015000,3,1,4132,1
13,2013,02,2,92,18,016,08,1,079,03,020000,3,2,    , 
13,2013,02,2,52,18,012,06,1,046,04,015000,3,2,    , 
13,2013,02,2,52,18,012,06,1,046,05,015000,3,2,    , 
13,2013,02,1,52,25,014,05,1,065,05,020000,2,2,    , 
13,2013,03,2,43,09,008,06,1,006,02,015000,1,2,    , 
13,2013,03,2,91,15,023,07,1,027,02,030000,2,2,    , 
13,2013,03,2,91,15,023,10,1,030,03,020000,3,2,    , 
13,2013,03,2,91,24,025,01,1,031,06,030000,1,2,    , 
13,2013,03,2,91,30,026,01,1,061,03,020000,3,1,7214,1
13,2013,03,2,91,48,029,06,1,086,03,018000,3,2,    , 
13,2013,03,2,72,15,013,10,1,020,05,035000,1,1,0210,3
13,2013,03,2,23,09,013,09,1,029,02,025000,1,1,8332,1
13,2013,03,2,23,09,013,09,1,029,03,020000,3,2,    , 
13,2013,03,2,22,15,012,01,1,011,03,010000,2,2,    , 
13,2013,03,2,22,15,012,01,1,011,04,010000,2,1,0130,1
13,2013,03,2,22,15,012,04,1,014,03,010000,1,2,    , 
13,2013,03,2,22,15,012,05,1,015,03,020000,3,2,    , 
13,2013,03,2,82,06,008,08,1,008,03,018000,3,2,    , 
13,2013,03,2,32,48,030,01,1,091,03,015000,3,2,    , 
13,2013,03,2,32,42,029,01,1,081,04,020000,3,2,    , 
13,2013,03,2,32,42,029,02,1,082,03,020000,3,2,    , 
13,2013,03,2,32,42,029,02,1,082,04,020000,3,2,    , 
13,2013,03,1,32,42,028,01,1,071,02,020000,3,2,    , 
13,2013,03,1,32,42,028,07,1,077,06,020000,3,2,    , 
13,2013,03,2,32,39,027,08,1,068,02,010000,1,1,5151,1
13,2013,03,2,32,39,027,09,1,069,01,010000,1,2,    , 
13,2013,03,2,32,21,025,03,1,043,03,015000,2,2,    , 
13,2013,03,2,32,21,025,06,1,046,02,015000,1,1,2342,1
13,2013,03,2,32,21,025,07,1,047,06,015000,2,2,    , 
13,2013,03,1,42,03,007,08,1,008,06,020000,3,2,    , 
13,2013,03,1,42,03,007,08,1,008,07,025000,3,2,    , 
13,2013,03,2,61,87,052,08,1,098,02,010000,1,1,7533,1
13,2013,03,2,61,84,051,09,1,119,03,010000,3,1,7533,1
13,2013,03,2,61,84,051,09,1,119,06,015000,3,1,7533,1
13,2013,03,2,61,49,043,07,1,167,03,015000,2,2,    , 
13,2013,03,2,61,45,042,05,1,045,03,015000,3,1,4415,1
13,2013,03,2,61,45,042,10,1,050,04,015000,1,2,    , 
13,2013,03,2,61,39,041,01,1,031,02,025000,3,1,7533,1
13,2013,03,2,61,21,037,04,1,104,03,025000,1,2,    , 
13,2013,03,2,61,21,037,06,1,106,05,030000,3,2,    , 
13,2013,03,2,61,09,036,04,1,134,03,015000,1,2,    , 
13,2013,03,2,45,06,007,04,1,004,03,015000,3,2,    , 
13,2013,03,2,45,06,007,04,1,004,04,015000,3,2,    , 
13,2013,03,2,45,06,007,05,1,005,05,018000,3,2,    , 
13,2013,03,2,45,06,007,05,1,005,06,018000,3,2,    , 
13,2013,03,2,92,06,022,02,1,012,02,015000,3,2,    , 
13,2013,03,2,92,06,022,03,1,013,03,020000,3,2,    , 
13,2013,03,2,92,06,022,09,1,019,03,020000,3,2,    , 
13,2013,03,2,92,06,023,02,1,022,03,020000,3,2,    , 
13,2013,03,2,92,06,023,04,1,024,05,015000,3,2,    , 
13,2013,03,2,92,06,023,07,1,027,03,015000,3,2,    , 
13,2013,03,2,92,06,023,07,1,027,04,020000,2,2,    , 
13,2013,03,2,92,18,026,05,1,055,03,020000,1,1,8331,1
13,2013,03,2,92,18,026,07,1,057,02,020000,2,2,    , 
13,2013,03,2,21,18,040,10,1,041,02,015000,3,1,6117,4
13,2013,03,2,21,27,042,02,1,054,03,025000,1,2,    , 
13,2013,03,2,21,27,042,05,1,057,04,020000,1,2,    , 
13,2013,03,1,21,30,045,07,1,089,04,030000,1,2,    , 
13,2013,03,2,21,33,047,01,1,104,04,018000,1,2,    , 
13,2013,03,2,21,39,050,02,1,135,01,030000,2,2,    , 
13,2013,03,2,21,45,051,10,1,153,04,040000,3,1,8332,1
13,2013,03,2,21,57,054,05,1,178,03,100000,3,2,    , 
13,2013,03,2,13,03,021,04,1,074,04,010000,1,2,    , 
13,2013,03,2,13,09,023,06,1,056,03,010000,1,2,    , 
13,2013,03,2,13,24,029,10,1,100,03,015000,2,2,    , 
13,2013,03,2,13,36,031,01,1,031,02,020000,3,2,    , 
13,2013,03,1,41,33,015,01,1,021,04,010000,1,1,2330,1
13,2013,03,2,33,06,017,02,1,002,02,100001,1,1,8153,1
13,2013,03,2,33,06,017,08,1,008,05,015000,2,1,9211,4
13,2013,03,2,33,06,017,08,1,008,06,015000,1,1,9211,4
13,2013,03,2,33,06,017,10,1,010,05,015000,2,1,4321,1
13,2013,03,2,33,15,019,01,1,021,04,012000,1,2,    , 
13,2013,03,2,33,18,020,03,1,063,03,010000,3,2,    , 
13,2013,03,2,33,30,023,08,1,038,07,015000,1,2,    , 
13,2013,03,2,33,33,025,03,1,053,04,015000,3,1,4211,1
13,2013,03,2,12,12,050,05,1,055,01,020000,1,1,5131,3
13,2013,03,2,12,12,050,10,1,060,02,022000,1,1,8331,1
13,2013,03,2,12,15,052,07,1,077,02,020000,1,2,    , 
13,2013,03,2,12,18,053,09,1,089,03,010000,2,1,5142,3
13,2013,03,1,12,18,054,01,1,091,03,030000,1,1,8331,1
13,2013,03,1,12,18,054,02,1,092,01,007000,2,1,9111,1
13,2013,03,2,12,36,063,10,1,190,04,005000,1,2,    , 
13,2013,03,1,12,36,064,01,1,191,01,015000,3,2,    , 
13,2013,03,1,12,36,064,01,1,191,02,030000,3,1,3432,1
13,2013,03,1,12,36,064,06,1,196,03,015000,3,1,4110,1
13,2013,03,2,31,36,031,07,1,083,03,025000,2,1,2512,1
13,2013,03,1,11,03,038,10,1,011,03,015000,3,2,    , 
13,2013,03,2,11,06,041,03,1,034,03,040000,2,1,5223,1
13,2013,03,2,11,06,041,03,1,034,06,030000,1,1,3313,1
13,2013,03,2,11,06,041,07,1,038,05,040000,2,1,9111,1
13,2013,03,2,11,06,041,08,1,039,03,020000,1,1,2342,1
13,2013,03,2,11,12,044,07,1,068,04,020000,1,2,    , 
13,2013,03,2,11,18,046,02,1,083,04,015000,1,2,    , 
13,2013,03,1,11,21,047,07,1,098,03,025000,2,2,    , 
13,2013,03,1,11,21,047,07,1,098,04,015000,1,2,    , 
13,2013,03,1,11,03,055,06,1,177,07,015000,3,1,7412,1
13,2013,03,1,11,36,056,01,1,182,04,015000,3,2,    , 
13,2013,03,1,11,36,056,01,1,182,05,012000,2,2,    , 
13,2013,03,1,51,11,018,09,1,059,04,010000,3,2,    , 
13,2013,03,2,81,30,023,04,1,044,04,020000,1,1,2330,1
13,2013,03,2,71,60,017,03,1,054,03,017000,3,1,4110,1
13,2013,03,2,71,60,017,10,1,061,03,040000,2,2,    , 
13,2013,03,2,71,60,017,10,1,061,04,015000,2,2,    , 
13,2013,03,1,52,21,021,09,1,019,04,025000,3,2,    , 
13,2013,03,1,52,21,021,09,1,019,05,030000,3,2,    , 
13,2013,03,1,52,21,021,09,1,019,06,030000,3,2,    , 
13,2013,03,1,52,25,022,04,1,014,03,022000,3,2,    , 
13,2013,03,1,52,25,022,08,1,018,03,020000,2,1,3360,1
13,2013,03,1,52,25,022,08,1,018,04,022000,3,2,    , 
13,2013,03,1,52,25,022,10,1,020,04,025000,2,2,    , 
